y	variant	y_transform	x_model	x_plot	fit_model_space	ci_lo_model_space	ci_hi_model_space	fit_y_units	ci_lo_y_units	ci_hi_y_units
avi_top1_per_kb	A_raw_x	raw	2829.69	2829.69	46.6993	43.5625	49.836	46.6993	43.5625	49.836
avi_top1_per_kb	A_raw_x	raw	2842.43	2842.43	46.7783	43.6262	49.9304	46.7783	43.6262	49.9304
avi_top1_per_kb	A_raw_x	raw	2855.18	2855.18	46.8573	43.6898	50.0249	46.8573	43.6898	50.0249
avi_top1_per_kb	A_raw_x	raw	2867.92	2867.92	46.9364	43.7535	50.1193	46.9364	43.7535	50.1193
avi_top1_per_kb	A_raw_x	raw	2880.66	2880.66	47.0154	43.8171	50.2137	47.0154	43.8171	50.2137
avi_top1_per_kb	A_raw_x	raw	2893.4	2893.4	47.0944	43.8808	50.3081	47.0944	43.8808	50.3081
avi_top1_per_kb	A_raw_x	raw	2906.14	2906.14	47.1735	43.9444	50.4026	47.1735	43.9444	50.4026
avi_top1_per_kb	A_raw_x	raw	2918.88	2918.88	47.2525	44.008	50.497	47.2525	44.008	50.497
avi_top1_per_kb	A_raw_x	raw	2931.63	2931.63	47.3316	44.0717	50.5914	47.3316	44.0717	50.5914
avi_top1_per_kb	A_raw_x	raw	2944.37	2944.37	47.4106	44.1353	50.6859	47.4106	44.1353	50.6859
avi_top1_per_kb	A_raw_x	raw	2957.11	2957.11	47.4896	44.1989	50.7803	47.4896	44.1989	50.7803
avi_top1_per_kb	A_raw_x	raw	2969.85	2969.85	47.5687	44.2626	50.8747	47.5687	44.2626	50.8747
avi_top1_per_kb	A_raw_x	raw	2982.59	2982.59	47.6477	44.3262	50.9692	47.6477	44.3262	50.9692
avi_top1_per_kb	A_raw_x	raw	2995.34	2995.34	47.7267	44.3898	51.0636	47.7267	44.3898	51.0636
avi_top1_per_kb	A_raw_x	raw	3008.08	3008.08	47.8058	44.4535	51.1581	47.8058	44.4535	51.1581
avi_top1_per_kb	A_raw_x	raw	3020.82	3020.82	47.8848	44.5171	51.2525	47.8848	44.5171	51.2525
avi_top1_per_kb	A_raw_x	raw	3033.56	3033.56	47.9638	44.5807	51.3469	47.9638	44.5807	51.3469
avi_top1_per_kb	A_raw_x	raw	3046.3	3046.3	48.0429	44.6444	51.4414	48.0429	44.6444	51.4414
avi_top1_per_kb	A_raw_x	raw	3059.05	3059.05	48.1219	44.708	51.5358	48.1219	44.708	51.5358
avi_top1_per_kb	A_raw_x	raw	3071.79	3071.79	48.2009	44.7716	51.6303	48.2009	44.7716	51.6303
avi_top1_per_kb	A_raw_x	raw	3084.53	3084.53	48.28	44.8352	51.7247	48.28	44.8352	51.7247
avi_top1_per_kb	A_raw_x	raw	3097.27	3097.27	48.359	44.8989	51.8192	48.359	44.8989	51.8192
avi_top1_per_kb	A_raw_x	raw	3110.01	3110.01	48.4381	44.9625	51.9136	48.4381	44.9625	51.9136
avi_top1_per_kb	A_raw_x	raw	3122.75	3122.75	48.5171	45.0261	52.0081	48.5171	45.0261	52.0081
avi_top1_per_kb	A_raw_x	raw	3135.5	3135.5	48.5961	45.0897	52.1025	48.5961	45.0897	52.1025
avi_top1_per_kb	A_raw_x	raw	3148.24	3148.24	48.6752	45.1533	52.197	48.6752	45.1533	52.197
avi_top1_per_kb	A_raw_x	raw	3160.98	3160.98	48.7542	45.2169	52.2914	48.7542	45.2169	52.2914
avi_top1_per_kb	A_raw_x	raw	3173.72	3173.72	48.8332	45.2806	52.3859	48.8332	45.2806	52.3859
avi_top1_per_kb	A_raw_x	raw	3186.46	3186.46	48.9123	45.3442	52.4803	48.9123	45.3442	52.4803
avi_top1_per_kb	A_raw_x	raw	3199.21	3199.21	48.9913	45.4078	52.5748	48.9913	45.4078	52.5748
avi_top1_per_kb	A_raw_x	raw	3211.95	3211.95	49.0703	45.4714	52.6693	49.0703	45.4714	52.6693
avi_top1_per_kb	A_raw_x	raw	3224.69	3224.69	49.1494	45.535	52.7637	49.1494	45.535	52.7637
avi_top1_per_kb	A_raw_x	raw	3237.43	3237.43	49.2284	45.5986	52.8582	49.2284	45.5986	52.8582
avi_top1_per_kb	A_raw_x	raw	3250.17	3250.17	49.3074	45.6622	52.9526	49.3074	45.6622	52.9526
avi_top1_per_kb	A_raw_x	raw	3262.91	3262.91	49.3865	45.7258	53.0471	49.3865	45.7258	53.0471
avi_top1_per_kb	A_raw_x	raw	3275.66	3275.66	49.4655	45.7895	53.1416	49.4655	45.7895	53.1416
avi_top1_per_kb	A_raw_x	raw	3288.4	3288.4	49.5445	45.8531	53.236	49.5445	45.8531	53.236
avi_top1_per_kb	A_raw_x	raw	3301.14	3301.14	49.6236	45.9167	53.3305	49.6236	45.9167	53.3305
avi_top1_per_kb	A_raw_x	raw	3313.88	3313.88	49.7026	45.9803	53.425	49.7026	45.9803	53.425
avi_top1_per_kb	A_raw_x	raw	3326.62	3326.62	49.7817	46.0439	53.5194	49.7817	46.0439	53.5194
avi_top1_per_kb	A_raw_x	raw	3339.37	3339.37	49.8607	46.1075	53.6139	49.8607	46.1075	53.6139
avi_top1_per_kb	A_raw_x	raw	3352.11	3352.11	49.9397	46.1711	53.7084	49.9397	46.1711	53.7084
avi_top1_per_kb	A_raw_x	raw	3364.85	3364.85	50.0188	46.2347	53.8028	50.0188	46.2347	53.8028
avi_top1_per_kb	A_raw_x	raw	3377.59	3377.59	50.0978	46.2983	53.8973	50.0978	46.2983	53.8973
avi_top1_per_kb	A_raw_x	raw	3390.33	3390.33	50.1768	46.3619	53.9918	50.1768	46.3619	53.9918
avi_top1_per_kb	A_raw_x	raw	3403.08	3403.08	50.2559	46.4255	54.0862	50.2559	46.4255	54.0862
avi_top1_per_kb	A_raw_x	raw	3415.82	3415.82	50.3349	46.4891	54.1807	50.3349	46.4891	54.1807
avi_top1_per_kb	A_raw_x	raw	3428.56	3428.56	50.4139	46.5527	54.2752	50.4139	46.5527	54.2752
avi_top1_per_kb	A_raw_x	raw	3441.3	3441.3	50.493	46.6163	54.3697	50.493	46.6163	54.3697
avi_top1_per_kb	A_raw_x	raw	3454.04	3454.04	50.572	46.6799	54.4641	50.572	46.6799	54.4641
avi_top1_per_kb	A_raw_x	raw	3466.78	3466.78	50.651	46.7435	54.5586	50.651	46.7435	54.5586
avi_top1_per_kb	A_raw_x	raw	3479.53	3479.53	50.7301	46.8071	54.6531	50.7301	46.8071	54.6531
avi_top1_per_kb	A_raw_x	raw	3492.27	3492.27	50.8091	46.8707	54.7476	50.8091	46.8707	54.7476
avi_top1_per_kb	A_raw_x	raw	3505.01	3505.01	50.8882	46.9343	54.842	50.8882	46.9343	54.842
avi_top1_per_kb	A_raw_x	raw	3517.75	3517.75	50.9672	46.9978	54.9365	50.9672	46.9978	54.9365
avi_top1_per_kb	A_raw_x	raw	3530.49	3530.49	51.0462	47.0614	55.031	51.0462	47.0614	55.031
avi_top1_per_kb	A_raw_x	raw	3543.24	3543.24	51.1253	47.125	55.1255	51.1253	47.125	55.1255
avi_top1_per_kb	A_raw_x	raw	3555.98	3555.98	51.2043	47.1886	55.22	51.2043	47.1886	55.22
avi_top1_per_kb	A_raw_x	raw	3568.72	3568.72	51.2833	47.2522	55.3144	51.2833	47.2522	55.3144
avi_top1_per_kb	A_raw_x	raw	3581.46	3581.46	51.3624	47.3158	55.4089	51.3624	47.3158	55.4089
avi_top1_per_kb	A_raw_x	raw	3594.2	3594.2	51.4414	47.3794	55.5034	51.4414	47.3794	55.5034
avi_top1_per_kb	A_raw_x	raw	3606.94	3606.94	51.5204	47.443	55.5979	51.5204	47.443	55.5979
avi_top1_per_kb	A_raw_x	raw	3619.69	3619.69	51.5995	47.5066	55.6924	51.5995	47.5066	55.6924
avi_top1_per_kb	A_raw_x	raw	3632.43	3632.43	51.6785	47.5701	55.7869	51.6785	47.5701	55.7869
avi_top1_per_kb	A_raw_x	raw	3645.17	3645.17	51.7575	47.6337	55.8814	51.7575	47.6337	55.8814
avi_top1_per_kb	A_raw_x	raw	3657.91	3657.91	51.8366	47.6973	55.9758	51.8366	47.6973	55.9758
avi_top1_per_kb	A_raw_x	raw	3670.65	3670.65	51.9156	47.7609	56.0703	51.9156	47.7609	56.0703
avi_top1_per_kb	A_raw_x	raw	3683.4	3683.4	51.9946	47.8245	56.1648	51.9946	47.8245	56.1648
avi_top1_per_kb	A_raw_x	raw	3696.14	3696.14	52.0737	47.8881	56.2593	52.0737	47.8881	56.2593
avi_top1_per_kb	A_raw_x	raw	3708.88	3708.88	52.1527	47.9516	56.3538	52.1527	47.9516	56.3538
avi_top1_per_kb	A_raw_x	raw	3721.62	3721.62	52.2318	48.0152	56.4483	52.2318	48.0152	56.4483
avi_top1_per_kb	A_raw_x	raw	3734.36	3734.36	52.3108	48.0788	56.5428	52.3108	48.0788	56.5428
avi_top1_per_kb	A_raw_x	raw	3747.11	3747.11	52.3898	48.1424	56.6373	52.3898	48.1424	56.6373
avi_top1_per_kb	A_raw_x	raw	3759.85	3759.85	52.4689	48.206	56.7317	52.4689	48.206	56.7317
avi_top1_per_kb	A_raw_x	raw	3772.59	3772.59	52.5479	48.2696	56.8262	52.5479	48.2696	56.8262
avi_top1_per_kb	A_raw_x	raw	3785.33	3785.33	52.6269	48.3331	56.9207	52.6269	48.3331	56.9207
avi_top1_per_kb	A_raw_x	raw	3798.07	3798.07	52.706	48.3967	57.0152	52.706	48.3967	57.0152
avi_top1_per_kb	A_raw_x	raw	3810.81	3810.81	52.785	48.4603	57.1097	52.785	48.4603	57.1097
avi_top1_per_kb	A_raw_x	raw	3823.56	3823.56	52.864	48.5239	57.2042	52.864	48.5239	57.2042
avi_top1_per_kb	A_raw_x	raw	3836.3	3836.3	52.9431	48.5874	57.2987	52.9431	48.5874	57.2987
avi_top1_per_kb	A_raw_x	raw	3849.04	3849.04	53.0221	48.651	57.3932	53.0221	48.651	57.3932
avi_top1_per_kb	A_raw_x	raw	3861.78	3861.78	53.1011	48.7146	57.4877	53.1011	48.7146	57.4877
avi_top1_per_kb	A_raw_x	raw	3874.52	3874.52	53.1802	48.7782	57.5822	53.1802	48.7782	57.5822
avi_top1_per_kb	A_raw_x	raw	3887.27	3887.27	53.2592	48.8417	57.6767	53.2592	48.8417	57.6767
avi_top1_per_kb	A_raw_x	raw	3900.01	3900.01	53.3383	48.9053	57.7712	53.3383	48.9053	57.7712
avi_top1_per_kb	A_raw_x	raw	3912.75	3912.75	53.4173	48.9689	57.8657	53.4173	48.9689	57.8657
avi_top1_per_kb	A_raw_x	raw	3925.49	3925.49	53.4963	49.0325	57.9602	53.4963	49.0325	57.9602
avi_top1_per_kb	A_raw_x	raw	3938.23	3938.23	53.5754	49.096	58.0547	53.5754	49.096	58.0547
avi_top1_per_kb	A_raw_x	raw	3950.97	3950.97	53.6544	49.1596	58.1492	53.6544	49.1596	58.1492
avi_top1_per_kb	A_raw_x	raw	3963.72	3963.72	53.7334	49.2232	58.2437	53.7334	49.2232	58.2437
avi_top1_per_kb	A_raw_x	raw	3976.46	3976.46	53.8125	49.2868	58.3382	53.8125	49.2868	58.3382
avi_top1_per_kb	A_raw_x	raw	3989.2	3989.2	53.8915	49.3503	58.4327	53.8915	49.3503	58.4327
avi_top1_per_kb	A_raw_x	raw	4001.94	4001.94	53.9705	49.4139	58.5272	53.9705	49.4139	58.5272
avi_top1_per_kb	A_raw_x	raw	4014.68	4014.68	54.0496	49.4775	58.6217	54.0496	49.4775	58.6217
avi_top1_per_kb	A_raw_x	raw	4027.43	4027.43	54.1286	49.541	58.7162	54.1286	49.541	58.7162
avi_top1_per_kb	A_raw_x	raw	4040.17	4040.17	54.2076	49.6046	58.8107	54.2076	49.6046	58.8107
avi_top1_per_kb	A_raw_x	raw	4052.91	4052.91	54.2867	49.6682	58.9052	54.2867	49.6682	58.9052
avi_top1_per_kb	A_raw_x	raw	4065.65	4065.65	54.3657	49.7317	58.9997	54.3657	49.7317	58.9997
avi_top1_per_kb	A_raw_x	raw	4078.39	4078.39	54.4447	49.7953	59.0942	54.4447	49.7953	59.0942
avi_top1_per_kb	A_raw_x	raw	4091.14	4091.14	54.5238	49.8589	59.1887	54.5238	49.8589	59.1887
avi_top1_per_kb	A_raw_x	raw	4103.88	4103.88	54.6028	49.9224	59.2832	54.6028	49.9224	59.2832
avi_top1_per_kb	A_raw_x	raw	4116.62	4116.62	54.6819	49.986	59.3777	54.6819	49.986	59.3777
avi_top1_per_kb	A_raw_x	raw	4129.36	4129.36	54.7609	50.0496	59.4722	54.7609	50.0496	59.4722
avi_top1_per_kb	A_raw_x	raw	4142.1	4142.1	54.8399	50.1131	59.5667	54.8399	50.1131	59.5667
avi_top1_per_kb	A_raw_x	raw	4154.84	4154.84	54.919	50.1767	59.6612	54.919	50.1767	59.6612
avi_top1_per_kb	A_raw_x	raw	4167.59	4167.59	54.998	50.2403	59.7557	54.998	50.2403	59.7557
avi_top1_per_kb	A_raw_x	raw	4180.33	4180.33	55.077	50.3038	59.8502	55.077	50.3038	59.8502
avi_top1_per_kb	A_raw_x	raw	4193.07	4193.07	55.1561	50.3674	59.9447	55.1561	50.3674	59.9447
avi_top1_per_kb	A_raw_x	raw	4205.81	4205.81	55.2351	50.431	60.0393	55.2351	50.431	60.0393
avi_top1_per_kb	A_raw_x	raw	4218.55	4218.55	55.3141	50.4945	60.1338	55.3141	50.4945	60.1338
avi_top1_per_kb	A_raw_x	raw	4231.3	4231.3	55.3932	50.5581	60.2283	55.3932	50.5581	60.2283
avi_top1_per_kb	A_raw_x	raw	4244.04	4244.04	55.4722	50.6216	60.3228	55.4722	50.6216	60.3228
avi_top1_per_kb	A_raw_x	raw	4256.78	4256.78	55.5512	50.6852	60.4173	55.5512	50.6852	60.4173
avi_top1_per_kb	A_raw_x	raw	4269.52	4269.52	55.6303	50.7488	60.5118	55.6303	50.7488	60.5118
avi_top1_per_kb	A_raw_x	raw	4282.26	4282.26	55.7093	50.8123	60.6063	55.7093	50.8123	60.6063
avi_top1_per_kb	A_raw_x	raw	4295.01	4295.01	55.7884	50.8759	60.7008	55.7884	50.8759	60.7008
avi_top1_per_kb	A_raw_x	raw	4307.75	4307.75	55.8674	50.9394	60.7953	55.8674	50.9394	60.7953
avi_top1_per_kb	A_raw_x	raw	4320.49	4320.49	55.9464	51.003	60.8898	55.9464	51.003	60.8898
avi_top1_per_kb	A_raw_x	raw	4333.23	4333.23	56.0255	51.0666	60.9844	56.0255	51.0666	60.9844
avi_top1_per_kb	A_raw_x	raw	4345.97	4345.97	56.1045	51.1301	61.0789	56.1045	51.1301	61.0789
avi_top1_per_kb	A_raw_x	raw	4358.71	4358.71	56.1835	51.1937	61.1734	56.1835	51.1937	61.1734
avi_top1_per_kb	A_raw_x	raw	4371.46	4371.46	56.2626	51.2572	61.2679	56.2626	51.2572	61.2679
avi_top1_per_kb	A_raw_x	raw	4384.2	4384.2	56.3416	51.3208	61.3624	56.3416	51.3208	61.3624
avi_top1_per_kb	A_raw_x	raw	4396.94	4396.94	56.4206	51.3843	61.4569	56.4206	51.3843	61.4569
avi_top1_per_kb	A_raw_x	raw	4409.68	4409.68	56.4997	51.4479	61.5514	56.4997	51.4479	61.5514
avi_top1_per_kb	A_raw_x	raw	4422.42	4422.42	56.5787	51.5115	61.646	56.5787	51.5115	61.646
avi_top1_per_kb	A_raw_x	raw	4435.17	4435.17	56.6577	51.575	61.7405	56.6577	51.575	61.7405
avi_top1_per_kb	A_raw_x	raw	4447.91	4447.91	56.7368	51.6386	61.835	56.7368	51.6386	61.835
avi_top1_per_kb	A_raw_x	raw	4460.65	4460.65	56.8158	51.7021	61.9295	56.8158	51.7021	61.9295
avi_top1_per_kb	A_raw_x	raw	4473.39	4473.39	56.8948	51.7657	62.024	56.8948	51.7657	62.024
avi_top1_per_kb	A_raw_x	raw	4486.13	4486.13	56.9739	51.8292	62.1185	56.9739	51.8292	62.1185
avi_top1_per_kb	A_raw_x	raw	4498.87	4498.87	57.0529	51.8928	62.213	57.0529	51.8928	62.213
avi_top1_per_kb	A_raw_x	raw	4511.62	4511.62	57.132	51.9563	62.3076	57.132	51.9563	62.3076
avi_top1_per_kb	A_raw_x	raw	4524.36	4524.36	57.211	52.0199	62.4021	57.211	52.0199	62.4021
avi_top1_per_kb	A_raw_x	raw	4537.1	4537.1	57.29	52.0835	62.4966	57.29	52.0835	62.4966
avi_top1_per_kb	A_raw_x	raw	4549.84	4549.84	57.3691	52.147	62.5911	57.3691	52.147	62.5911
avi_top1_per_kb	A_raw_x	raw	4562.58	4562.58	57.4481	52.2106	62.6856	57.4481	52.2106	62.6856
avi_top1_per_kb	A_raw_x	raw	4575.33	4575.33	57.5271	52.2741	62.7802	57.5271	52.2741	62.7802
avi_top1_per_kb	A_raw_x	raw	4588.07	4588.07	57.6062	52.3377	62.8747	57.6062	52.3377	62.8747
avi_top1_per_kb	A_raw_x	raw	4600.81	4600.81	57.6852	52.4012	62.9692	57.6852	52.4012	62.9692
avi_top1_per_kb	A_raw_x	raw	4613.55	4613.55	57.7642	52.4648	63.0637	57.7642	52.4648	63.0637
avi_top1_per_kb	A_raw_x	raw	4626.29	4626.29	57.8433	52.5283	63.1582	57.8433	52.5283	63.1582
avi_top1_per_kb	A_raw_x	raw	4639.04	4639.04	57.9223	52.5919	63.2527	57.9223	52.5919	63.2527
avi_top1_per_kb	A_raw_x	raw	4651.78	4651.78	58.0013	52.6554	63.3473	58.0013	52.6554	63.3473
avi_top1_per_kb	A_raw_x	raw	4664.52	4664.52	58.0804	52.719	63.4418	58.0804	52.719	63.4418
avi_top1_per_kb	A_raw_x	raw	4677.26	4677.26	58.1594	52.7825	63.5363	58.1594	52.7825	63.5363
avi_top1_per_kb	A_raw_x	raw	4690	4690	58.2385	52.8461	63.6308	58.2385	52.8461	63.6308
avi_top1_per_kb	A_raw_x	raw	4702.74	4702.74	58.3175	52.9096	63.7254	58.3175	52.9096	63.7254
avi_top1_per_kb	A_raw_x	raw	4715.49	4715.49	58.3965	52.9732	63.8199	58.3965	52.9732	63.8199
avi_top1_per_kb	A_raw_x	raw	4728.23	4728.23	58.4756	53.0367	63.9144	58.4756	53.0367	63.9144
avi_top1_per_kb	A_raw_x	raw	4740.97	4740.97	58.5546	53.1003	64.0089	58.5546	53.1003	64.0089
avi_top1_per_kb	A_raw_x	raw	4753.71	4753.71	58.6336	53.1638	64.1034	58.6336	53.1638	64.1034
avi_top1_per_kb	A_raw_x	raw	4766.45	4766.45	58.7127	53.2274	64.198	58.7127	53.2274	64.198
avi_top1_per_kb	A_raw_x	raw	4779.2	4779.2	58.7917	53.2909	64.2925	58.7917	53.2909	64.2925
avi_top1_per_kb	A_raw_x	raw	4791.94	4791.94	58.8707	53.3545	64.387	58.8707	53.3545	64.387
avi_top1_per_kb	A_raw_x	raw	4804.68	4804.68	58.9498	53.418	64.4815	58.9498	53.418	64.4815
avi_top1_per_kb	A_raw_x	raw	4817.42	4817.42	59.0288	53.4816	64.5761	59.0288	53.4816	64.5761
avi_top1_per_kb	A_raw_x	raw	4830.16	4830.16	59.1078	53.5451	64.6706	59.1078	53.5451	64.6706
avi_top1_per_kb	A_raw_x	raw	4842.9	4842.9	59.1869	53.6086	64.7651	59.1869	53.6086	64.7651
avi_top1_per_kb	A_raw_x	raw	4855.65	4855.65	59.2659	53.6722	64.8596	59.2659	53.6722	64.8596
avi_top1_per_kb	A_raw_x	raw	4868.39	4868.39	59.3449	53.7357	64.9542	59.3449	53.7357	64.9542
avi_top1_per_kb	A_raw_x	raw	4881.13	4881.13	59.424	53.7993	65.0487	59.424	53.7993	65.0487
avi_top1_per_kb	A_raw_x	raw	4893.87	4893.87	59.503	53.8628	65.1432	59.503	53.8628	65.1432
avi_top1_per_kb	A_raw_x	raw	4906.61	4906.61	59.5821	53.9264	65.2377	59.5821	53.9264	65.2377
avi_top1_per_kb	A_raw_x	raw	4919.36	4919.36	59.6611	53.9899	65.3323	59.6611	53.9899	65.3323
avi_top1_per_kb	A_raw_x	raw	4932.1	4932.1	59.7401	54.0535	65.4268	59.7401	54.0535	65.4268
avi_top1_per_kb	A_raw_x	raw	4944.84	4944.84	59.8192	54.117	65.5213	59.8192	54.117	65.5213
avi_top1_per_kb	A_raw_x	raw	4957.58	4957.58	59.8982	54.1806	65.6158	59.8982	54.1806	65.6158
avi_top1_per_kb	A_raw_x	raw	4970.32	4970.32	59.9772	54.2441	65.7104	59.9772	54.2441	65.7104
avi_top1_per_kb	A_raw_x	raw	4983.07	4983.07	60.0563	54.3076	65.8049	60.0563	54.3076	65.8049
avi_top1_per_kb	A_raw_x	raw	4995.81	4995.81	60.1353	54.3712	65.8994	60.1353	54.3712	65.8994
avi_top1_per_kb	A_raw_x	raw	5008.55	5008.55	60.2143	54.4347	65.9939	60.2143	54.4347	65.9939
avi_top1_per_kb	A_raw_x	raw	5021.29	5021.29	60.2934	54.4983	66.0885	60.2934	54.4983	66.0885
avi_top1_per_kb	A_raw_x	raw	5034.03	5034.03	60.3724	54.5618	66.183	60.3724	54.5618	66.183
avi_top1_per_kb	A_raw_x	raw	5046.77	5046.77	60.4514	54.6254	66.2775	60.4514	54.6254	66.2775
avi_top1_per_kb	A_raw_x	raw	5059.52	5059.52	60.5305	54.6889	66.3721	60.5305	54.6889	66.3721
avi_top1_per_kb	A_raw_x	raw	5072.26	5072.26	60.6095	54.7524	66.4666	60.6095	54.7524	66.4666
avi_top1_per_kb	A_raw_x	raw	5085	5085	60.6886	54.816	66.5611	60.6886	54.816	66.5611
avi_top1_per_kb	B_log10_x	raw	0	1	24.93	23.721	26.139	24.93	23.721	26.139
avi_top1_per_kb	B_log10_x	raw	0.00928895	1.02162	24.9574	23.7533	26.1616	24.9574	23.7533	26.1616
avi_top1_per_kb	B_log10_x	raw	0.0185779	1.04371	24.9849	23.7856	26.1842	24.9849	23.7856	26.1842
avi_top1_per_kb	B_log10_x	raw	0.0278668	1.06627	25.0123	23.8178	26.2067	25.0123	23.8178	26.2067
avi_top1_per_kb	B_log10_x	raw	0.0371558	1.08932	25.0397	23.8501	26.2293	25.0397	23.8501	26.2293
avi_top1_per_kb	B_log10_x	raw	0.0464447	1.11287	25.0671	23.8824	26.2519	25.0671	23.8824	26.2519
avi_top1_per_kb	B_log10_x	raw	0.0557337	1.13693	25.0946	23.9146	26.2745	25.0946	23.9146	26.2745
avi_top1_per_kb	B_log10_x	raw	0.0650226	1.16151	25.122	23.9469	26.2971	25.122	23.9469	26.2971
avi_top1_per_kb	B_log10_x	raw	0.0743116	1.18662	25.1494	23.9791	26.3197	25.1494	23.9791	26.3197
avi_top1_per_kb	B_log10_x	raw	0.0836005	1.21227	25.1768	24.0114	26.3423	25.1768	24.0114	26.3423
avi_top1_per_kb	B_log10_x	raw	0.0928895	1.23848	25.2043	24.0436	26.3649	25.2043	24.0436	26.3649
avi_top1_per_kb	B_log10_x	raw	0.102178	1.26526	25.2317	24.0759	26.3875	25.2317	24.0759	26.3875
avi_top1_per_kb	B_log10_x	raw	0.111467	1.29261	25.2591	24.1081	26.4101	25.2591	24.1081	26.4101
avi_top1_per_kb	B_log10_x	raw	0.120756	1.32055	25.2865	24.1403	26.4328	25.2865	24.1403	26.4328
avi_top1_per_kb	B_log10_x	raw	0.130045	1.3491	25.314	24.1726	26.4554	25.314	24.1726	26.4554
avi_top1_per_kb	B_log10_x	raw	0.139334	1.37827	25.3414	24.2048	26.478	25.3414	24.2048	26.478
avi_top1_per_kb	B_log10_x	raw	0.148623	1.40807	25.3688	24.237	26.5006	25.3688	24.237	26.5006
avi_top1_per_kb	B_log10_x	raw	0.157912	1.43851	25.3963	24.2693	26.5233	25.3963	24.2693	26.5233
avi_top1_per_kb	B_log10_x	raw	0.167201	1.46961	25.4237	24.3015	26.5459	25.4237	24.3015	26.5459
avi_top1_per_kb	B_log10_x	raw	0.17649	1.50138	25.4511	24.3337	26.5685	25.4511	24.3337	26.5685
avi_top1_per_kb	B_log10_x	raw	0.185779	1.53384	25.4785	24.3659	26.5912	25.4785	24.3659	26.5912
avi_top1_per_kb	B_log10_x	raw	0.195068	1.567	25.506	24.3981	26.6138	25.506	24.3981	26.6138
avi_top1_per_kb	B_log10_x	raw	0.204357	1.60087	25.5334	24.4303	26.6365	25.5334	24.4303	26.6365
avi_top1_per_kb	B_log10_x	raw	0.213646	1.63548	25.5608	24.4625	26.6591	25.5608	24.4625	26.6591
avi_top1_per_kb	B_log10_x	raw	0.222935	1.67084	25.5882	24.4947	26.6818	25.5882	24.4947	26.6818
avi_top1_per_kb	B_log10_x	raw	0.232224	1.70696	25.6157	24.5269	26.7044	25.6157	24.5269	26.7044
avi_top1_per_kb	B_log10_x	raw	0.241513	1.74386	25.6431	24.5591	26.7271	25.6431	24.5591	26.7271
avi_top1_per_kb	B_log10_x	raw	0.250802	1.78156	25.6705	24.5913	26.7497	25.6705	24.5913	26.7497
avi_top1_per_kb	B_log10_x	raw	0.260091	1.82008	25.6979	24.6235	26.7724	25.6979	24.6235	26.7724
avi_top1_per_kb	B_log10_x	raw	0.26938	1.85943	25.7254	24.6556	26.7951	25.7254	24.6556	26.7951
avi_top1_per_kb	B_log10_x	raw	0.278668	1.89963	25.7528	24.6878	26.8178	25.7528	24.6878	26.8178
avi_top1_per_kb	B_log10_x	raw	0.287957	1.9407	25.7802	24.72	26.8405	25.7802	24.72	26.8405
avi_top1_per_kb	B_log10_x	raw	0.297246	1.98265	25.8076	24.7521	26.8631	25.8076	24.7521	26.8631
avi_top1_per_kb	B_log10_x	raw	0.306535	2.02551	25.8351	24.7843	26.8858	25.8351	24.7843	26.8858
avi_top1_per_kb	B_log10_x	raw	0.315824	2.0693	25.8625	24.8165	26.9085	25.8625	24.8165	26.9085
avi_top1_per_kb	B_log10_x	raw	0.325113	2.11404	25.8899	24.8486	26.9312	25.8899	24.8486	26.9312
avi_top1_per_kb	B_log10_x	raw	0.334402	2.15974	25.9173	24.8808	26.9539	25.9173	24.8808	26.9539
avi_top1_per_kb	B_log10_x	raw	0.343691	2.20644	25.9448	24.9129	26.9766	25.9448	24.9129	26.9766
avi_top1_per_kb	B_log10_x	raw	0.35298	2.25414	25.9722	24.945	26.9994	25.9722	24.945	26.9994
avi_top1_per_kb	B_log10_x	raw	0.362269	2.30287	25.9996	24.9772	27.0221	25.9996	24.9772	27.0221
avi_top1_per_kb	B_log10_x	raw	0.371558	2.35265	26.0271	25.0093	27.0448	26.0271	25.0093	27.0448
avi_top1_per_kb	B_log10_x	raw	0.380847	2.40352	26.0545	25.0414	27.0675	26.0545	25.0414	27.0675
avi_top1_per_kb	B_log10_x	raw	0.390136	2.45548	26.0819	25.0736	27.0903	26.0819	25.0736	27.0903
avi_top1_per_kb	B_log10_x	raw	0.399425	2.50856	26.1093	25.1057	27.113	26.1093	25.1057	27.113
avi_top1_per_kb	B_log10_x	raw	0.408714	2.56279	26.1368	25.1378	27.1357	26.1368	25.1378	27.1357
avi_top1_per_kb	B_log10_x	raw	0.418003	2.6182	26.1642	25.1699	27.1585	26.1642	25.1699	27.1585
avi_top1_per_kb	B_log10_x	raw	0.427292	2.6748	26.1916	25.202	27.1812	26.1916	25.202	27.1812
avi_top1_per_kb	B_log10_x	raw	0.436581	2.73263	26.219	25.2341	27.204	26.219	25.2341	27.204
avi_top1_per_kb	B_log10_x	raw	0.44587	2.79171	26.2465	25.2662	27.2268	26.2465	25.2662	27.2268
avi_top1_per_kb	B_log10_x	raw	0.455159	2.85206	26.2739	25.2982	27.2495	26.2739	25.2982	27.2495
avi_top1_per_kb	B_log10_x	raw	0.464447	2.91372	26.3013	25.3303	27.2723	26.3013	25.3303	27.2723
avi_top1_per_kb	B_log10_x	raw	0.473736	2.97671	26.3287	25.3624	27.2951	26.3287	25.3624	27.2951
